AmeCode,type,elems,lat,lon,alt,kjName,knName,enName,time,rain_1h_mm,rain_qual,wind_max_ms,wind_qual,wind_dir,wind_dir_qual,temp_max_c,temp_qual
46091,C,11112000,35.43333333333333,139.38666666666666,18,海老名,エビナ,Ebina,2024-10-22 14:00:00,0.0,8,4.1,4,北北西,4,24.5,4
46106,A,11111111,35.43833333333333,139.65166666666667,39,横浜,ヨコハマ,Yokohama,2024-10-22 14:00:00,0.0,8,5.4,4,北,4,24.5,4
46136,C,1000000,35.345,139.305,20,平塚,ヒラツカ,Hiratsuka,2024-10-22 14:00:00,0.0,8,,,,,,
46141,C,11112010,35.32,139.45,5,辻堂,ツジドウ,Tsujido,2024-10-22 14:00:00,0.0,8,4.6,4,北,4,25.4,4
46161,C,1000000,35.221666666666664,139.04166666666666,855,箱根,ハコネ,Hakone,2024-10-22 14:00:00,0.0,8,,,,,,
46166,C,11112010,35.276666666666664,139.155,14,小田原,オダワラ,Odawara,2024-10-22 14:00:00,0.0,8,2.9,4,東北東,4,25.4,4
46211,C,11112010,35.178333333333335,139.63,42,三浦,ミウラ,Miura,2024-10-22 14:00:00,0.0,8,5.3,4,北北東,4,23.6,4
48031,C,11112110,36.91166666666667,138.44166666666666,576,野沢温泉,ノザワオンセン,Nozawa Onsen,2024-10-22 14:00:00,0.0,8,3.0,4,西北西,4,20.8,4
48061,C,11112100,36.80833333333333,138.19666666666666,685,信濃町,シナノマチ,Shinano-Machi,2024-10-22 14:00:00,0.0,8,8.0,4,南,4,21.1,4
48066,C,11112110,36.875,138.375,313,飯山,イイヤマ,Iiyama,2024-10-22 14:00:00,0.0,8,6.2,4,南南西,4,22.9,4
48097,C,1000100,36.821666666666665,137.93,550,小谷,オタリ,Otari,2024-10-22 14:00:00,0.0,8,,,,,,
48141,C,11112100,36.69833333333333,137.86166666666668,703,白馬,ハクバ,Hakuba,2024-10-22 14:00:00,0.0,8,3.1,4,南,4,18.8,4
48146,C,1000000,36.68833333333333,137.965,778,鬼無里,キナサ,Kinasa,2024-10-22 14:00:00,0.0,8,,,,,,
48156,A,11111111,36.66166666666667,138.19166666666666,418,長野,ナガノ,Nagano,2024-10-22 14:00:00,0.0,8,7.6,4,西,4,22.3,4
48172,C,1000000,36.665,138.45833333333334,1473,笠岳,カサダケ,Kasadake,2024-10-22 14:00:00,0.0,8,,,,,,
48191,C,11112110,36.52333333333333,137.83166666666668,784,大町,オオマチ,Omachi,2024-10-22 14:00:00,0.0,8,3.1,4,南南東,4,18.7,4
48196,C,11112000,36.54833333333333,137.99666666666667,509,信州新町,シンシュウシンマチ,Shinshu-Shinmachi,2024-10-22 14:00:00,0.0,8,2.8,4,南南西,4,20.8,4
48216,C,11112100,36.531666666666666,138.325,1253,菅平,スガダイラ,Sugadaira,2024-10-22 14:00:00,0.0,8,2.5,4,東南東,4,16.3,4
48247,C,1000000,36.486666666666665,138.06833333333333,985,聖高原,ヒジリコウゲン,Hijiri Highlands,2024-10-22 14:00:00,0.0,8,,,,,,
48256,C,11112010,36.4,138.265,502,上田,ウエダ,Ueda,2024-10-22 14:00:00,0.0,8,4.4,4,南南東,4,22.2,4
48296,C,11112000,36.34333333333333,137.88166666666666,540,穂高,ホタカ,Hotaka,2024-10-22 14:00:00,0.0,8,2.0,4,北北東,4,19.5,4
48321,C,11112000,36.38333333333333,138.38333333333333,958,東御,トウミ,Tomi,2024-10-22 14:00:00,0.0,8,4.2,4,南,4,19.6,4
48331,B,11111111,36.34166666666667,138.54666666666665,999,軽井沢,カルイザワ,Karuizawa,2024-10-22 14:00:00,0.0,8,4.5,4,東,4,16.5,4
48346,C,1000000,36.248333333333335,137.63333333333333,1510,上高地,カミコウチ,Kamikochi,2024-10-22 14:00:00,0.0,8,,,,,,
48361,B,11111111,36.24666666666667,137.97,610,松本,マツモト,Matsumoto,2024-10-22 14:00:00,0.0,8,3.2,4,西北西,4,20.5,4
48363,C,11110000,36.16666666666666,137.92166666666665,658,松本今井,マツモトイマイ：松本空港,Matsumoto-Imai,2024-10-22 14:00:00,0.0,8,3.7,4,南東,4,21.9,4
48371,C,1000000,36.30166666666667,138.13666666666666,721,鹿教湯,カケユ,Kakeyu,2024-10-22 14:00:00,0.0,8,,,,,,
48381,C,11112000,36.27166666666667,138.31333333333333,715,立科,タテシナ,Tateshina,2024-10-22 14:00:00,0.0,8,4.4,4,南南西,4,20.7,4
48386,C,11112000,36.24666666666667,138.47666666666666,683,佐久,サク,Saku,2024-10-22 14:00:00,0.0,8,2.1,4,南東,4,21.5,4
48436,C,1000000,36.105,138.22833333333332,1440,白樺湖,シラカバコ,Lake Shirakaba,2024-10-22 14:00:00,0.0,8,,,,,,
48466,C,11112010,36.08833333333333,137.68333333333334,1068,奈川,ナガワ,Nagawa,2024-10-22 14:00:00,0.0,8,3.9,4,南西,4,20.5,4
48491,B,11111111,36.045,138.10833333333332,760,諏訪,スワ,Suwa,2024-10-22 14:00:00,0.0,8,5.1,4,南東,4,21.0,4
48516,C,1000000,36.071666666666665,138.61166666666668,1185,北相木,キタアイキ,Kitaaiki,2024-10-22 14:00:00,0.0,8,,,,,,
48531,C,11112110,35.93833333333333,137.60166666666666,1130,開田高原,カイダコウゲン,Kaida Highlands,2024-10-22 14:00:00,0.0,8,1.0,4,東南東,4,17.8,4
48536,C,11112000,35.93666666666667,137.78666666666666,985,木祖薮原,キソヤブハラ,Kiso-Yabuhara,2024-10-22 14:00:00,0.0,8,2.1,4,南西,4,20.9,4
48546,C,11112000,35.983333333333334,137.98333333333332,732,辰野,タツノ,Tatsuno,2024-10-22 14:00:00,0.0,8,2.9,4,北西,4,21.0,4
48556,C,1000000,35.95333333333333,138.10833333333332,1075,高遠,タカトオ,Takato,2024-10-22 14:00:00,0.0,8,,,,,,
48561,C,11112000,35.97,138.22,1017,原村,ハラムラ,Haramura,2024-10-22 14:00:00,0.0,8,5.5,4,南,4,19.8,4
48571,C,11112000,35.94833333333333,138.47166666666666,1350,野辺山,ノベヤマ,Nobeyama,2024-10-22 14:00:00,0.0,8,5.2,4,西南西,4,17.2,4
48601,C,1000000,35.87166666666667,137.50333333333333,2195,御嶽山,オンタケサン,Mt.Ontakesan,2024-10-22 14:00:00,0.0,8,,,,,,
48606,C,11112010,35.84,137.68833333333333,750,木曽福島,キソフクシマ,Kiso-Fukushima,2024-10-22 14:00:00,0.0,8,2.2,4,北,4,22.2,4
48621,C,11112000,35.825,137.955,633,伊那,イナ,Ina,2024-10-22 14:00:00,0.0,8,2.6,4,東北東,4,21.5,4
48681,C,1000000,35.77333333333333,137.885,1660,宮田高原,ミヤダコウゲン,Miyata Highlands,2024-10-22 14:00:00,0.0,8,,,,,,
48691,C,1000000,35.72666666666667,138.09333333333333,905,杉島,スギシマ,Sugishima,2024-10-22 14:00:00,0.0,8,,,,,,
48716,C,1000000,35.69833333333333,137.69166666666666,535,須原,スハラ,Suhara,2024-10-22 14:00:00,0.0,8,,,,,,
48717,C,11112010,35.61,137.62,560,南木曽,ナギソ,Nagiso,2024-10-22 14:00:00,0.0,8,2.9,4,西南西,4,23.7,4
48731,C,11112010,35.653333333333336,137.89833333333334,728,飯島,イイジマ,Iijima,2024-10-22 14:00:00,0.0,8,2.5,4,北北西,4,19.8,4
48737,C,1000000,35.556666666666665,138.04,718,大鹿,オオシカ,Oshika,2024-10-22 14:00:00,0.0,8,,,,,,
48767,B,11111111,35.52333333333333,137.82166666666666,516,飯田,イイダ,Iida,2024-10-22 14:00:00,0.0,8,2.4,4,南南西,4,22.0,4
48826,C,11112010,35.373333333333335,137.69166666666666,940,浪合,ナミアイ,Namiai,2024-10-22 14:00:00,0.0,8,2.1,4,南南西,4,20.3,4
48836,C,1000000,35.31333333333333,137.81166666666667,610,阿南,アナン,Anan,2024-10-22 14:00:00,0.0,8,,,,,,
48841,C,11112000,35.321666666666665,137.93166666666667,407,南信濃,ミナミシナノ,Minami-Shinano,2024-10-22 14:00:00,0.0,8,3.4,4,南西,4,22.3,4
49036,C,11112000,35.861666666666665,138.38666666666666,867,大泉,オオイズミ,Oizumi,2024-10-22 14:00:00,0.0,8,2.5,4,南南西,4,20.1,4
49052,C,1000000,35.806666666666665,138.655,1465,乙女湖,オトメコ,Lake Otome,2024-10-22 14:00:00,0.0,8,,,,,,
49086,C,11112000,35.693333333333335,138.44833333333332,341,韮崎,ニラサキ,Nirasaki,2024-10-22 14:00:00,0.0,8,2.5,4,北北西,4,23.5,4
49142,A,11111111,35.666666666666664,138.55333333333334,273,甲府,コウフ,Kofu,2024-10-22 14:00:00,0.0,8,2.1,4,南南東,4,23.6,4
49151,C,11112000,35.663333333333334,138.725,394,勝沼,カツヌマ,Katsunuma,2024-10-22 14:00:00,0.0,8,2.0,4,西,4,22.7,4
49161,C,11112010,35.608333333333334,138.93833333333333,364,大月,オオツキ,Otsuki,2024-10-22 14:00:00,0.0,8,2.8,4,北東,4,22.9,4
49172,C,1000000,35.62,139.105,187,上野原,ウエノハラ,Uenohara,2024-10-22 14:00:00,0.0,8,,,,,,
49187,C,1000000,35.56166666666667,138.44833333333332,295,富士川,フジカワ,Fujikawa,2024-10-22 14:00:00,0.0,8,,,,,,
49196,C,11112000,35.528333333333336,138.615,552,古関,フルセキ,Furuseki,2024-10-22 14:00:00,0.0,8,2.7,4,西北西,4,21.5,4
49236,C,11112000,35.46666666666667,138.44166666666666,226,切石,キリイシ,Kiriishi,2024-10-22 14:00:00,0.0,8,2.0,4,北東,4,22.6,4
49251,B,11111111,35.5,138.76,860,河口湖,カワグチコ,Lake Kawaguchi,2024-10-22 14:00:00,0.0,8,2.6,4,東南東,4,19.3,4
49256,C,11112000,35.43666666666667,138.83666666666667,992,山中,ヤマナカ,Yamanaka,2024-10-22 14:00:00,0.0,8,3.3,4,南東,4,18.3,4
49316,C,11112010,35.288333333333334,138.445,141,南部,ナンブ,Nanbu,2024-10-22 14:00:00,0.0,8,2.7,4,北北西,4,23.5,4
50056,C,1000000,35.31166666666667,138.57833333333335,530,白糸,シライト,Shiraito,2024-10-22 14:00:00,0.0,8,,,,,,
50066,F,10001011,35.36,138.72666666666666,3775,富士山,フジサン,Mt.Fuji,,,,,,,,,
50106,C,11112010,35.21666666666667,138.22166666666666,755,井川,イカワ,Ikawa,2024-10-22 14:00:00,0.0,8,1.8,4,北西,4,20.8,4
50112,C,1000000,35.20666666666666,138.36833333333334,585,有東木,ウトウギ,Utogi,2024-10-22 14:00:00,0.0,8,,,,,,
50136,C,11112010,35.305,138.92666666666668,472,御殿場,ゴテンバ,Gotenba,2024-10-22 14:00:00,0.0,8,4.2,4,東北東,4,21.7,4
50196,C,11112010,35.185,138.66333333333333,66,富士,フジ,Fuji,2024-10-22 14:00:00,0.0,8,3.9,4,西北西,4,25.7,4
50206,B,11111011,35.11333333333334,138.925,21,三島,ミシマ,Mishima,2024-10-22 14:00:00,0.0,8,4.9,4,東南東,4,26.5,4
50226,C,11112010,35.056666666666665,137.76166666666666,150,佐久間,サクマ,Sakuma,2024-10-22 14:00:00,0.0,8,2.7,4,東北東,4,24.1,4
50232,C,1000000,35.01166666666666,137.945,486,春野,ハルノ,Haruno,2024-10-22 14:00:00,0.0,8,,,,,,
50241,C,11112010,35.10166666666667,138.12833333333333,290,川根本町,カワネホンチョウ,Kawane-Honcho,2024-10-22 14:00:00,0.0,8,2.7,4,東,4,23.7,4
50247,C,1000000,35.04833333333333,138.24666666666667,160,鍵穴,カギアナ,Kagiana,2024-10-22 14:00:00,0.0,8,,,,,,
50261,C,11112010,35.053333333333335,138.52166666666668,3,清水,シミズ,Shimizu,2024-10-22 14:00:00,0.0,8,5.1,4,北,4,25.6,4
50281,B,11111011,35.045,139.09166666666667,67,網代,アジロ,Ajiro,2024-10-22 14:00:00,0.0,8,7.0,4,北北東,4,22.6,4
50296,C,1000000,34.958333333333336,137.73333333333332,375,熊,クマ,Kuma,2024-10-22 14:00:00,0.0,8,,,,,,
50317,C,1000000,34.975,138.19666666666666,415,高根山,タカネサン,Mt.Takane,2024-10-22 14:00:00,0.0,8,,,,,,
50331,A,11111111,34.975,138.40333333333334,14,静岡,シズオカ,Shizuoka,2024-10-22 14:00:00,0.0,8,4.8,4,東北東,4,25.7,4
50371,C,1000000,34.80166666666667,137.55666666666667,2,三ヶ日,ミッカビ,Mikkabi,2024-10-22 14:00:00,0.0,8,,,,,,
50386,C,11112010,34.89,137.81333333333333,61,天竜,テンリュウ,Tenryu,2024-10-22 14:00:00,0.0,8,7.2,4,北北西,4,25.7,4
50391,C,1000000,34.895,137.94,114,三倉,ミクラ,Mikura,2024-10-22 14:00:00,0.0,8,,,,,,
50416,C,1000000,34.876666666666665,138.76166666666666,92,土肥,トイ,Toi,2024-10-22 14:00:00,0.0,8,,,,,,
50426,C,1000000,34.9,138.925,165,湯ケ島,ユガシマ,Yugashima,2024-10-22 14:00:00,0.0,8,,,,,,
50427,C,1000000,34.87166666666667,139.02333333333334,1066,天城山,アマギサン,Mt.Amagi,2024-10-22 14:00:00,0.0,8,,,,,,
50456,B,11111011,34.75333333333333,137.71166666666667,46,浜松,ハママツ,Hamamatsu,2024-10-22 14:00:00,0.0,8,7.1,4,東南東,4,26.4,4
50466,C,1000000,34.76833333333333,137.995,32,掛川,カケガワ,Kakegawa,2024-10-22 14:00:00,0.0,8,,,,,,
50476,C,11112010,34.785,138.13833333333332,191,菊川牧之原,キクガワマキノハラ,Kikugawa-Makinohara,2024-10-22 14:00:00,0.0,8,6.4,4,東北東,4,23.4,4
50477,C,11110000,34.795,138.18833333333333,132,静岡空港,シズオカクウコウ：静岡空港,Shizuoka Airport,2024-10-22 14:00:00,0.0,8,5.5,4,東北東,4,23.7,4
50491,C,11112010,34.755,138.78333333333333,4,松崎,マツザキ,Matsuzaki,2024-10-22 14:00:00,0.0,8,7.7,4,東,4,26.4,4
50506,C,11112010,34.781666666666666,139.04833333333335,130,稲取,イナトリ,Inatori,2024-10-22 14:00:00,0.0,8,7.9,4,北北東,4,22.6,4
50536,C,11112010,34.69166666666667,137.88,1,磐田,イワタ,Iwata,2024-10-22 14:00:00,0.0,8,6.2,4,東,4,26.3,4
50551,B,11111011,34.60333333333333,138.21333333333334,45,御前崎,オマエザキ,Omaezaki,2024-10-22 14:00:00,0.0,8,8.2,4,北北東,4,24.9,4
50561,B,11111011,34.60333333333333,138.84166666666667,52,石廊崎,イロウザキ,Irozaki,2024-10-22 14:00:00,0.0,8,10.7,4,東北東,4,23.5,4
51011,C,1000000,35.29833333333333,136.85333333333332,11,一宮,イチノミヤ,Ichinomiya,2024-10-22 14:00:00,0.0,8,,,,,,
51031,C,11112010,35.21666666666667,136.69833333333332,5,愛西,アイサイ,Aisai,2024-10-22 14:00:00,0.0,8,3.0,4,北北西,4,24.6,4
51056,C,1000000,35.22833333333333,137.285,290,小原,オバラ,Obara,2024-10-22 14:00:00,0.0,8,,,,,,
51071,C,11112010,35.211666666666666,137.50666666666666,505,稲武,イナブ,Inabu,2024-10-22 14:00:00,0.0,8,2.6,4,南西,4,22.5,4
51077,C,1000000,35.22,137.66,1216,茶臼山,チャウスヤマ,Mt. Chyausu,2024-10-22 14:00:00,0.0,8,,,,,,
51096,C,1000000,35.13666666666666,136.79166666666666,2,蟹江,カニエ,Kanie,2024-10-22 14:00:00,0.0,8,,,,,,
51106,A,11111111,35.166666666666664,136.965,51,名古屋,ナゴヤ,Nagoya,2024-10-22 14:00:00,0.0,8,2.8,4,北,4,24.8,4
51116,C,11112010,35.13166666666667,137.17666666666668,75,豊田,トヨタ,Toyota,2024-10-22 14:00:00,0.0,8,3.3,4,北東,4,26.4,4
51216,C,11112010,34.995,136.94333333333333,32,大府,オオブ,Obu,2024-10-22 14:00:00,0.0,8,3.8,4,西南西,4,25.7,4
51192,C,1000000,35.07833333333333,137.41333333333333,613,阿蔵,アゾウ,Azo,2024-10-22 14:00:00,0.0,8,,,,,,
51226,C,11112010,34.91833333333334,137.19333333333333,47,岡崎,オカザキ,Okazaki,2024-10-22 14:00:00,0.0,8,4.0,4,南東,4,26.7,4
51241,C,1000000,34.97666666666667,137.425,532,作手,ツクデ,Tsukude,2024-10-22 14:00:00,0.0,8,,,,,,
51247,C,11112010,34.906666666666666,137.51833333333337,53,新城,シンシロ,Shinshiro,2024-10-22 14:00:00,0.0,8,3.7,4,東南東,4,26.2,4
51261,C,11110000,34.858333333333334,136.805,4,セントレア,セントレア：中部国際空港,Centrair,2024-10-22 14:00:00,0.0,8,7.2,4,北,4,22.4,4
51271,C,1000000,34.81166666666667,137.02833333333334,12,一色,イッシキ,Isshiki,2024-10-22 14:00:00,0.0,8,,,,,,
51281,C,11112010,34.845,137.21666666666667,55,蒲郡,ガマゴオリ,Gamagori,2024-10-22 14:00:00,0.0,8,4.7,4,南東,4,26.5,4
51311,C,11112010,34.74,136.93833333333333,16,南知多,ミナミチタ,Minamichita,2024-10-22 14:00:00,0.0,8,3.9,4,東,4,23.6,4
51331,C,11112010,34.75,137.34166666666667,3,豊橋,トヨハシ,Toyohashi,2024-10-22 14:00:00,0.0,8,6.1,4,北東,4,26.3,4
51346,B,11111011,34.62833333333333,137.09333333333333,6,伊良湖,イラコ,Irako,2024-10-22 14:00:00,0.0,8,5.6,4,東,4,25.0,4
51356,C,1000000,34.626666666666665,137.22166666666666,45,田原,タハラ,Tahara,2024-10-22 14:00:00,0.0,8,,,,,,
52041,C,11112100,36.305,137.1,471,河合,カワイ,Kawai,2024-10-22 14:00:00,0.0,8,2.3,4,西南西,4,19.8,4
52051,C,11112110,36.321666666666665,137.30833333333334,455,神岡,カミオカ,Kamioka,2024-10-22 14:00:00,0.0,8,1.9,4,南,4,22.3,4
52081,C,11112100,36.27333333333333,136.89666666666668,478,白川,シラカワ,Shirakawa,2024-10-22 14:00:00,0.0,8,2.8,4,南東,4,21.7,4
52111,C,11112000,36.248333333333335,137.50333333333333,765,栃尾,トチオ,Tochio,2024-10-22 14:00:00,0.0,8,2.6,4,南西,4,21.1,4
52131,C,1000000,36.14666666666667,136.90833333333333,640,御母衣,ミボロ,Miboro,2024-10-22 14:00:00,0.0,8,,,,,,
52137,C,1000000,36.18,137.045,740,清見,キヨミ,Kiyomi,2024-10-22 14:00:00,0.0,8,,,,,,
52146,B,11111111,36.155,137.25333333333333,560,高山,タカヤマ,Takayama,2024-10-22 14:00:00,0.0,8,5.5,4,南南西,4,22.4,4
52152,C,1000000,36.18666666666667,137.37166666666667,910,丹生川,ニュウカワ,Nyukawa,2024-10-22 14:00:00,0.0,8,,,,,,
52173,C,1000000,36.01,136.89333333333337,885,ひるがの,ヒルガノ,Hirugano,2024-10-22 14:00:00,0.0,8,,,,,,
52181,C,11112000,36.06,137.035,1015,六厩,ムマヤ,Mumaya,2024-10-22 14:00:00,0.0,8,3.2,4,東南東,4,17.7,4
52192,C,1000000,36.035,137.26,880,船山,フナヤマ,Mt.Funayama,2024-10-22 14:00:00,0.0,8,,,,,,
52196,C,11112000,36.015,137.38833333333332,930,宮之前,ミヤノマエ,Miyanomae,2024-10-22 14:00:00,0.0,8,1.9,4,西南西,4,20.5,4
52221,C,11112110,35.92333333333333,136.83166666666668,430,長滝,ナガタキ,Nagataki,2024-10-22 14:00:00,0.0,8,2.5,4,北北東,4,21.1,4
52286,C,11112010,35.888333333333335,137.20666666666668,425,萩原,ハギワラ,Hagiwara,2024-10-22 14:00:00,0.0,8,3.2,4,北西,4,23.5,4
52321,C,1000000,35.723333333333336,136.78333333333333,351,関市板取,セキシイタドリ,"Itadori, Seki City",2024-10-22 14:00:00,0.0,8,,,,,,
52331,C,11112000,35.75666666666667,136.97833333333332,271,八幡,ハチマン,Hachiman,2024-10-22 14:00:00,0.0,8,0.7,4,東,4,22.0,4
52346,C,11112000,35.763333333333335,137.28833333333333,450,宮地,ミヤジ,Miyaji,2024-10-22 14:00:00,0.0,8,2.0,4,西北西,4,23.2,4
52381,C,11112110,35.638333333333335,136.60166666666666,190,樽見,タルミ,Tarumi,2024-10-22 14:00:00,0.0,8,1.4,4,南南東,4,21.2,4
52406,C,11112000,35.66166666666667,137.16,233,金山,カナヤマ,Kanayama,2024-10-22 14:00:00,0.0,8,2.8,4,西南西,4,24.2,4
52421,C,1000000,35.66166666666667,137.42666666666668,461,付知,ツケチ,Tsukechi,2024-10-22 14:00:00,0.0,8,,,,,,
52461,C,11112000,35.555,136.91,68,美濃,ミノ,Mino,2024-10-22 14:00:00,0.0,8,5.2,4,北北東,4,25.1,4
52476,C,1000000,35.515,137.23,650,伽藍,ガラン,Garan,2024-10-22 14:00:00,0.0,8,,,,,,
52482,C,11112000,35.598333333333336,137.31833333333333,517,黒川,クロカワ,Kurokawa,2024-10-22 14:00:00,0.0,8,2.9,4,東南東,4,23.6,4
52511,C,11112010,35.485,136.56666666666666,45,揖斐川,イビガワ,Ibigawa,2024-10-22 14:00:00,0.0,8,2.1,4,西,4,24.1,4
52536,C,11112010,35.445,137.005,74,美濃加茂,ミノカモ,Minokamo,2024-10-22 14:00:00,0.0,8,2.1,4,西北西,4,25.5,4
52556,C,11112010,35.446666666666665,137.40333333333334,315,恵那,エナ,Ena,2024-10-22 14:00:00,0.0,8,3.5,4,西,4,24.9,4
52557,C,11112010,35.47666666666667,137.48666666666668,378,中津川,ナカツガワ,Nakatsugawa,2024-10-22 14:00:00,,1,2.3,4,東北東,4,17.2,4
52571,C,11112110,35.36333333333334,136.46666666666667,130,関ケ原,セキガハラ,Sekigahara,2024-10-22 14:00:00,0.0,8,4.7,4,東,4,22.6,4
52581,C,11112000,35.346666666666664,136.62,6,大垣,オオガキ,Ogaki,2024-10-22 14:00:00,0.0,8,2.0,4,西南西,4,24.2,4
52586,A,11111111,35.4,136.76166666666666,13,岐阜,ギフ,Gifu,2024-10-22 14:00:00,0.0,8,4.4,4,東北東,4,24.6,4
52606,C,11112000,35.346666666666664,137.10833333333332,120,多治見,タジミ,Tajimi,2024-10-22 14:00:00,0.0,8,2.5,4,西,4,25.4,4
52642,C,1000000,35.24666666666667,136.45833333333334,193,上石津,カミイシヅ,Kamiishizu,2024-10-22 14:00:00,0.0,8,,,,,,
53016,C,1000000,35.14333333333333,136.53833333333333,125,北勢,ホクセイ,Hokusei,2024-10-22 14:00:00,0.0,8,,,,,,
53041,C,11112010,35.05,136.69333333333333,3,桑名,クワナ,Kuwana,2024-10-22 14:00:00,0.0,8,3.2,4,北,4,24.1,4
53061,B,11111011,34.94,136.58,55,四日市,ヨッカイチ,Yokkaichi,2024-10-22 14:00:00,0.0,8,2.6,4,北東,4,23.0,4
53091,C,11112010,34.87,136.45333333333335,70,亀山,カメヤマ,Kameyama,2024-10-22 14:00:00,0.0,8,3.7,4,東,4,22.5,4
53112,B,11111011,34.76166666666667,136.14166666666668,159,上野,ウエノ,Ueno,2024-10-22 14:00:00,0.0,8,5.2,4,東南東,4,22.7,4
53121,C,1000000,34.725,136.30833333333334,810,笠取山,カサトリヤマ,Mt.Kasatori,2024-10-22 14:00:00,0.0,8,,,,,,
53133,A,11111111,34.733333333333334,136.51833333333337,3,津,ツ,Tsu,2024-10-22 14:00:00,0.0,8,9.0,4,東南東,4,21.7,4
53141,C,1000000,34.626666666666665,136.10833333333332,226,名張,ナバリ,Nabari,2024-10-22 14:00:00,0.0,8,,,,,,
53151,C,1000000,34.625,136.32166666666666,60,白山,ハクサン,Hakusan,2024-10-22 14:00:00,0.0,8,,,,,,
53196,C,11112010,34.528333333333336,136.665,10,小俣,オバタ,Obata,2024-10-22 14:00:00,0.0,8,3.4,4,東,4,23.5,4
53231,C,11112010,34.44833333333333,136.39,120,粥見,カユミ,Kayumi,2024-10-22 14:00:00,0.0,8,2.2,4,南南東,4,22.8,4
53257,C,11112010,34.48166666666667,136.825,2,鳥羽,トバ,Toba,2024-10-22 14:00:00,0.0,8,2.7,4,北北西,4,23.9,4
53287,C,1000000,34.32333333333333,136.48833333333334,560,藤坂峠,フジサカトウゲ,Fujisaka Pass,2024-10-22 14:00:00,0.0,8,,,,,,
53296,C,11112010,34.345,136.68166666666667,6,南伊勢,ミナミイセ,Minami-Ise,2024-10-22 14:00:00,0.0,8,4.7,4,東北東,4,25.0,4
53307,C,1000000,34.30833333333333,136.8733333333333,31,阿児,アゴ,Ago,2024-10-22 14:00:00,0.0,8,,,,,,
53321,C,1000000,34.278333333333336,136.20833333333334,205,宮川,ミヤガワ,Miyagawa,2024-10-22 14:00:00,0.0,8,,,,,,
53326,C,11112010,34.208333333333336,136.32666666666665,3,紀伊長島,キイナガシマ,Kii-Nagashima,2024-10-22 14:00:00,0.0,8,3.4,4,東,4,24.2,4
53378,B,11111011,34.068333333333335,136.19333333333333,15,尾鷲,オワセ,Owase,2024-10-22 14:00:00,0.0,8,4.0,4,西,4,20.5,4
53401,C,11112010,33.931666666666665,136.13833333333332,23,熊野新鹿,クマノアタシカ,Kumano-Atashika,2024-10-22 14:00:00,0.0,8,2.9,4,南,4,23.4,4
53416,C,1000000,33.85166666666667,135.98,130,御浜,ミハマ,Mihama,2024-10-22 14:00:00,0.0,8,,,,,,
54012,C,11112000,38.465,139.25333333333333,4,粟島,アワシマ,Awashima Island,2024-10-22 14:00:00,0.0,8,2.9,4,南南西,4,22.5,4
54041,C,11112010,38.33,138.51166666666666,58,弾崎,ハジキザキ,Hajikizaki,2024-10-22 14:00:00,0.0,8,5.7,4,南,4,20.0,4
54056,C,1000000,38.33,139.60333333333332,85,高根,タカネ,Takane,2024-10-22 14:00:00,0.0,8,,,,,,
54086,C,11112010,38.22666666666667,139.47833333333332,10,村上,ムラカミ,Murakami,2024-10-22 14:00:00,0.0,8,4.2,4,東北東,4,22.7,4
54097,C,1000000,38.24666666666667,139.605,45,三面,ミオモテ,Miomote,2024-10-22 14:00:00,0.0,8,,,,,,
54157,B,11111111,38.028333333333336,138.24,6,相川,アイカワ,Aikawa,2024-10-22 14:00:00,0.0,8,8.1,4,東,4,21.4,4
54166,C,11112000,38.07333333333333,138.44,2,両津,リョウツ,Ryotsu,2024-10-22 14:00:00,0.0,8,4.1,4,北北東,4,21.2,4
54181,C,11112000,38.07666666666667,139.38833333333332,14,中条,ナカジョウ,Nakajo,2024-10-22 14:00:00,0.0,8,2.8,4,南,4,21.4,4
54191,C,11112110,38.09166666666667,139.56333333333333,33,下関,シモセキ,Shimoseki,2024-10-22 14:00:00,0.0,8,6.3,4,東南東,4,20.9,4
54232,A,11111111,37.89333333333333,139.01833333333337,4,新潟,ニイガタ,Niigata,2024-10-22 14:00:00,0.0,8,5.7,4,南東,4,21.8,4
54236,C,11110100,37.955,139.11166666666668,1,松浜,マツハマ：新潟空港,Matsuhama,2024-10-22 14:00:00,0.0,8,4.4,4,南,4,20.2,4
54271,C,11112010,37.84166666666667,138.31333333333333,11,羽茂,ハモチ,Hamochi,2024-10-22 14:00:00,0.0,8,2.9,4,北北東,4,20.5,4
54296,C,11112110,37.79166666666666,139.08666666666667,3,新津,ニイツ,Niitsu,2024-10-22 14:00:00,0.0,8,7.8,4,東南東,4,21.5,4
54301,C,1000000,37.833333333333336,139.23666666666668,9,瓢湖,ヒョウコ,Hyoko,2024-10-22 14:00:00,0.0,8,,,,,,
54311,C,1000000,37.835,139.415,135,赤谷,アカダニ,Akadani,2024-10-22 14:00:00,0.0,8,,,,,,
54341,C,11112000,37.76833333333333,138.91333333333333,2,巻,マキ,Maki,2024-10-22 14:00:00,0.0,8,3.9,4,東,4,21.4,4
54387,C,11112000,37.64,138.76666666666668,44,寺泊,テラドマリ,Teradomari,2024-10-22 14:00:00,0.0,8,5.8,4,東,4,20.4,4
54396,C,11112010,37.64,138.955,9,三条,サンジョウ,Sanjo,2024-10-22 14:00:00,0.0,8,3.3,4,北,4,22.2,4
